,Region,Antal,/100 000 inv,Date,Location,Snow_days
13909,Norrbottens län,6,2,2002-02,Luleå Flygplats,26
13910,Norrbottens län,6,2,2002-02,Malmberget,28
13911,Norrbottens län,6,2,2002-02,Murjek D,1
13912,Norrbottens län,6,2,2002-02,Parakka,27
13913,Norrbottens län,6,2,2002-02,Parkajoki,2
13914,Norrbottens län,6,2,2002-02,Piteå,28
13915,Norrbottens län,6,2,2002-02,Puottaure,6
13916,Norrbottens län,6,2,2002-02,Rödupp,2
13917,Norrbottens län,6,2,2002-02,Saittarova D,2
13918,Norrbottens län,6,2,2002-02,Skröven D,2
13919,Norrbottens län,6,2,2002-02,Svanstein,2
13920,Norrbottens län,6,2,2002-02,Svappavaara,2
13921,Norrbottens län,6,2,2002-02,Talljärv D,1
13922,Norrbottens län,6,2,2002-02,Vidsel,20
13923,Norrbottens län,6,2,2002-02,Vidsel Mo,18
13924,Norrbottens län,6,2,2002-02,Övertorneå,28
13925,Norrbottens län,6,2,2002-02,Övre Soppero,3
13926,Norrbottens län,5,2,2002-11,Abisko,15
13927,Norrbottens län,5,2,2002-11,Abraur,30
13928,Norrbottens län,5,2,2002-11,Arjeplog-Myrheden D,0
13929,Norrbottens län,5,2,2002-11,Esrange,30
13930,Norrbottens län,5,2,2002-11,Glommersträsk,30
13931,Norrbottens län,5,2,2002-11,Haparanda D,30
13932,Norrbottens län,5,2,2002-11,Jarhois,2
13933,Norrbottens län,5,2,2002-11,Jäckvik,2
13934,Norrbottens län,5,2,2002-11,Kangos D,2
13935,Norrbottens län,5,2,2002-11,Karesuando,30
13936,Norrbottens län,5,2,2002-11,Karungi,4
13937,Norrbottens län,5,2,2002-11,Katterjåkk,27
13938,Norrbottens län,5,2,2002-11,Kvikkjokk-Årrenjarka,23
13939,Norrbottens län,5,2,2002-11,Kypasjärvi D,30
13940,Norrbottens län,5,2,2002-11,Lainio,27
13941,Norrbottens län,5,2,2002-11,Luleå Flygplats,18
13942,Norrbottens län,5,2,2002-11,Luleå-Bergnäset,26
13943,Norrbottens län,5,2,2002-11,Malmberget,30
13944,Norrbottens län,5,2,2002-11,Parakka,29
13945,Norrbottens län,5,2,2002-11,Parkajoki,1
13946,Norrbottens län,5,2,2002-11,Piteå,18
13947,Norrbottens län,5,2,2002-11,Puottaure,4
13948,Norrbottens län,5,2,2002-11,Rödupp,2
13949,Norrbottens län,5,2,2002-11,Saittarova D,3
13950,Norrbottens län,5,2,2002-11,Skröven D,2
13951,Norrbottens län,5,2,2002-11,Svanstein,2
13952,Norrbottens län,5,2,2002-11,Svappavaara,2
13953,Norrbottens län,5,2,2002-11,Talljärv D,1
13954,Norrbottens län,5,2,2002-11,Vidsel,21
13955,Norrbottens län,5,2,2002-11,Vidsel Mo,20
13956,Norrbottens län,5,2,2002-11,Övertorneå,30
13957,Norrbottens län,5,2,2002-11,Övre Soppero,2
13958,Norrbottens län,4,2,2003-02,Abisko,20
13959,Norrbottens län,4,2,2003-02,Abraur,28
13960,Norrbottens län,4,2,2003-02,Arjeplog-Myrheden D,28
13961,Norrbottens län,4,2,2003-02,Esrange,28
13962,Norrbottens län,4,2,2003-02,Glommersträsk,28
13963,Norrbottens län,4,2,2003-02,Haparanda D,28
13964,Norrbottens län,4,2,2003-02,Jarhois,3
13965,Norrbottens län,4,2,2003-02,Jäckvik,2
13966,Norrbottens län,4,2,2003-02,Kangos D,2
13967,Norrbottens län,4,2,2003-02,Karesuando,28
13968,Norrbottens län,4,2,2003-02,Karungi,2
13969,Norrbottens län,4,2,2003-02,Katterjåkk,28
13970,Norrbottens län,4,2,2003-02,Koler D,3
13971,Norrbottens län,4,2,2003-02,Kvikkjokk-Årrenjarka,15
13972,Norrbottens län,4,2,2003-02,Kypasjärvi D,24
13973,Norrbottens län,4,2,2003-02,Lainio,18
13974,Norrbottens län,4,2,2003-02,Luleå Flygplats,7
13975,Norrbottens län,4,2,2003-02,Luleå-Bergnäset,28
13976,Norrbottens län,4,2,2003-02,Malmberget,28
13977,Norrbottens län,4,2,2003-02,Parakka,28
13978,Norrbottens län,4,2,2003-02,Parkajoki,2
13979,Norrbottens län,4,2,2003-02,Piteå,28
13980,Norrbottens län,4,2,2003-02,Puottaure,6
13981,Norrbottens län,4,2,2003-02,Rödupp,2
13982,Norrbottens län,4,2,2003-02,Saittarova D,2
13983,Norrbottens län,4,2,2003-02,Skröven D,2
13984,Norrbottens län,4,2,2003-02,Svanstein,2
13985,Norrbottens län,4,2,2003-02,Svappavaara,2
13986,Norrbottens län,4,2,2003-02,Talljärv D,2
13987,Norrbottens län,4,2,2003-02,Vidsel,20
13988,Norrbottens län,4,2,2003-02,Övertorneå,28
13989,Norrbottens län,4,2,2003-02,Övre Soppero,2
13990,Norrbottens län,6,2,2010-02,Abisko,28
13991,Norrbottens län,6,2,2010-02,Abraur,28
13992,Norrbottens län,6,2,2010-02,Arjeplog-Myrheden D,28
13993,Norrbottens län,6,2,2010-02,Esrange,28
13994,Norrbottens län,6,2,2010-02,Glommersträsk,27
13995,Norrbottens län,6,2,2010-02,Haparanda D,28
13996,Norrbottens län,6,2,2010-02,Holmfors D,28
13997,Norrbottens län,6,2,2010-02,Jarhois,28
13998,Norrbottens län,6,2,2010-02,Jäckvik,28
13999,Norrbottens län,6,2,2010-02,Kalix D,21
14000,Norrbottens län,6,2,2010-02,Kangos D,28
14001,Norrbottens län,6,2,2010-02,Karesuando,28
14002,Norrbottens län,6,2,2010-02,Karungi,28
14003,Norrbottens län,6,2,2010-02,Katterjåkk,28
14004,Norrbottens län,6,2,2010-02,Klöverträsk D,28
14005,Norrbottens län,6,2,2010-02,Koler D,28
14006,Norrbottens län,6,2,2010-02,Kvikkjokk-Årrenjarka,26
14007,Norrbottens län,6,2,2010-02,Kypasjärvi D,28
14008,Norrbottens län,6,2,2010-02,Kätkesuando,28
14009,Norrbottens län,6,2,2010-02,Lainio,28
14010,Norrbottens län,6,2,2010-02,Luleå Flygplats,15
14011,Norrbottens län,6,2,2010-02,Luleå-Bergnäset,23
14012,Norrbottens län,6,2,2010-02,Malmberget,28
14013,Norrbottens län,6,2,2010-02,Murjek D,28
14014,Norrbottens län,6,2,2010-02,Parakka,28
14015,Norrbottens län,6,2,2010-02,Parkajoki,28
14016,Norrbottens län,6,2,2010-02,Piteå,28
14017,Norrbottens län,6,2,2010-02,Puottaure,28
14018,Norrbottens län,6,2,2010-02,Rödupp,28
14019,Norrbottens län,6,2,2010-02,Saarikoski D,28
14020,Norrbottens län,6,2,2010-02,Sadjem D,28
14021,Norrbottens län,6,2,2010-02,Saittarova D,28
14022,Norrbottens län,6,2,2010-02,Skröven D,28
14023,Norrbottens län,6,2,2010-02,Svanstein,28
14024,Norrbottens län,6,2,2010-02,Svappavaara,19
14025,Norrbottens län,6,2,2010-02,Talljärv D,28
14026,Norrbottens län,6,2,2010-02,Tärendö D,28
14027,Norrbottens län,6,2,2010-02,Vidsel,28
14028,Norrbottens län,6,2,2010-02,Vidsel Mo,14
14029,Norrbottens län,6,2,2010-02,Övertorneå,23
14030,Norrbottens län,6,2,2010-02,Övre Soppero,5
14031,Norrbottens län,6,2,2012-12,Abisko,31
14032,Norrbottens län,6,2,2012-12,Abraur,31
14033,Norrbottens län,6,2,2012-12,Arjeplog-Myrheden D,31
14034,Norrbottens län,6,2,2012-12,Esrange,31
14035,Norrbottens län,6,2,2012-12,Glommersträsk,31
14036,Norrbottens län,6,2,2012-12,Haparanda D,29
14037,Norrbottens län,6,2,2012-12,Harads D,24
14038,Norrbottens län,6,2,2012-12,Holmfors D,23
14039,Norrbottens län,6,2,2012-12,Jarhois,31
14040,Norrbottens län,6,2,2012-12,Jäckvik,31
14041,Norrbottens län,6,2,2012-12,Kalix D,29
14042,Norrbottens län,6,2,2012-12,Kangos D,31
14043,Norrbottens län,6,2,2012-12,Karesuando,31
14044,Norrbottens län,6,2,2012-12,Karungi,31
14045,Norrbottens län,6,2,2012-12,Katterjåkk,31
14046,Norrbottens län,6,2,2012-12,Klöverträsk D,30
14047,Norrbottens län,6,2,2012-12,Koler D,31
14048,Norrbottens län,6,2,2012-12,Kvikkjokk-Årrenjarka,31
14049,Norrbottens län,6,2,2012-12,Kypasjärvi D,31
14050,Norrbottens län,6,2,2012-12,Kätkesuando,31
14051,Norrbottens län,6,2,2012-12,Lainio,30
14052,Norrbottens län,6,2,2012-12,Luleå Flygplats,10
14053,Norrbottens län,6,2,2012-12,Luleå-Bergnäset,14
14054,Norrbottens län,6,2,2012-12,Malmberget,31
14055,Norrbottens län,6,2,2012-12,Murjek D,31
14056,Norrbottens län,6,2,2012-12,Parakka,31
14057,Norrbottens län,6,2,2012-12,Parkajoki,29
14058,Norrbottens län,6,2,2012-12,Piteå,31
14059,Norrbottens län,6,2,2012-12,Puottaure,31
14060,Norrbottens län,6,2,2012-12,Rödupp,31
14061,Norrbottens län,6,2,2012-12,Saarikoski D,31
14062,Norrbottens län,6,2,2012-12,Sadjem D,31
14063,Norrbottens län,6,2,2012-12,Saittarova D,31
14064,Norrbottens län,6,2,2012-12,Skröven D,25
14065,Norrbottens län,6,2,2012-12,Svanstein,31
14066,Norrbottens län,6,2,2012-12,Svappavaara,30
14067,Norrbottens län,6,2,2012-12,Talljärv D,31
14068,Norrbottens län,6,2,2012-12,Tärendö D,31
14069,Norrbottens län,6,2,2012-12,Vidsel,31
14070,Norrbottens län,6,2,2012-12,Vidsel Mo,9
14071,Norrbottens län,6,2,2012-12,Övertorneå,16
14072,Norrbottens län,6,2,2014-02,Abisko,28
14073,Norrbottens län,6,2,2014-02,Abraur,28
14074,Norrbottens län,6,2,2014-02,Arjeplog-Myrheden D,28
14075,Norrbottens län,6,2,2014-02,Esrange,28
14076,Norrbottens län,6,2,2014-02,Glommersträsk,27
14077,Norrbottens län,6,2,2014-02,Harads D,26
14078,Norrbottens län,6,2,2014-02,Holmfors D,28
14079,Norrbottens län,6,2,2014-02,Jarhois,28
14080,Norrbottens län,6,2,2014-02,Jäckvik,28
14081,Norrbottens län,6,2,2014-02,Kalix D,27
14082,Norrbottens län,6,2,2014-02,Kangos D,28
14083,Norrbottens län,6,2,2014-02,Karungi,27
14084,Norrbottens län,6,2,2014-02,Katterjåkk,28
14085,Norrbottens län,6,2,2014-02,Klöverträsk D,28
14086,Norrbottens län,6,2,2014-02,Koler D,28
14087,Norrbottens län,6,2,2014-02,Kvikkjokk-Årrenjarka,28
14088,Norrbottens län,6,2,2014-02,Kypasjärvi D,28
14089,Norrbottens län,6,2,2014-02,Kätkesuando,28
14090,Norrbottens län,6,2,2014-02,Lainio,23
14091,Norrbottens län,6,2,2014-02,Luleå Flygplats,19
14092,Norrbottens län,6,2,2014-02,Luleå-Bergnäset,22
14093,Norrbottens län,6,2,2014-02,Malmberget,28
14094,Norrbottens län,6,2,2014-02,Murjek D,28
14095,Norrbottens län,6,2,2014-02,Parakka,28
14096,Norrbottens län,6,2,2014-02,Parkajoki,28
14097,Norrbottens län,6,2,2014-02,Piteå,28
14098,Norrbottens län,6,2,2014-02,Puottaure,28
14099,Norrbottens län,6,2,2014-02,Rödupp,28
14100,Norrbottens län,6,2,2014-02,Saarikoski D,28
14101,Norrbottens län,6,2,2014-02,Sadjem D,28
14102,Norrbottens län,6,2,2014-02,Saittarova D,28
14103,Norrbottens län,6,2,2014-02,Skröven D,28
14104,Norrbottens län,6,2,2014-02,Svanstein,28
14105,Norrbottens län,6,2,2014-02,Svappavaara,26
14106,Norrbottens län,6,2,2014-02,Talljärv D,28
14107,Norrbottens län,6,2,2014-02,Tärendö D,28
14108,Norrbottens län,6,2,2014-02,Vidsel,26
14109,Norrbottens län,6,2,2014-02,Vidsel Mo,7
14110,Norrbottens län,6,2,2014-02,Övertorneå,18
14111,Norrbottens län,4,2,2014-03,Abisko,31
14112,Norrbottens län,4,2,2014-03,Abraur,31
14113,Norrbottens län,4,2,2014-03,Arjeplog-Myrheden D,31
14114,Norrbottens län,4,2,2014-03,Esrange,31
14115,Norrbottens län,4,2,2014-03,Glommersträsk,31
14116,Norrbottens län,4,2,2014-03,Harads D,20
14117,Norrbottens län,4,2,2014-03,Holmfors D,22
14118,Norrbottens län,4,2,2014-03,Jarhois,31
14119,Norrbottens län,4,2,2014-03,Jäckvik,31
14120,Norrbottens län,4,2,2014-03,Kalix D,15
14121,Norrbottens län,4,2,2014-03,Kangos D,31
14122,Norrbottens län,4,2,2014-03,Karungi,22
14123,Norrbottens län,4,2,2014-03,Katterjåkk,31
14124,Norrbottens län,4,2,2014-03,Klöverträsk D,31
14125,Norrbottens län,4,2,2014-03,Koler D,30
14126,Norrbottens län,4,2,2014-03,Kvikkjokk-Årrenjarka,31
14127,Norrbottens län,4,2,2014-03,Kypasjärvi D,31
14128,Norrbottens län,4,2,2014-03,Kätkesuando,31
14129,Norrbottens län,4,2,2014-03,Lainio,31
14130,Norrbottens län,4,2,2014-03,Luleå Flygplats,21
14131,Norrbottens län,4,2,2014-03,Luleå-Bergnäset,14
14132,Norrbottens län,4,2,2014-03,Malmberget,31
14133,Norrbottens län,4,2,2014-03,Murjek D,31
14134,Norrbottens län,4,2,2014-03,Parakka,27
14135,Norrbottens län,4,2,2014-03,Parkajoki,31
14136,Norrbottens län,4,2,2014-03,Piteå,17
14137,Norrbottens län,4,2,2014-03,Puottaure,31
14138,Norrbottens län,4,2,2014-03,Rödupp,31
14139,Norrbottens län,4,2,2014-03,Saarikoski D,31
14140,Norrbottens län,4,2,2014-03,Sadjem D,31
14141,Norrbottens län,4,2,2014-03,Saittarova D,31
14142,Norrbottens län,4,2,2014-03,Skröven D,31
14143,Norrbottens län,4,2,2014-03,Svanstein,31
14144,Norrbottens län,4,2,2014-03,Svappavaara,28
14145,Norrbottens län,4,2,2014-03,Talljärv D,31
14146,Norrbottens län,4,2,2014-03,Tärendö D,31
14147,Norrbottens län,4,2,2014-03,Vidsel,24
14148,Norrbottens län,4,2,2014-03,Vidsel Mo,13
14149,Norrbottens län,4,2,2014-03,Övertorneå,15
14150,Norrbottens län,4,2,2014-03,Övre Soppero,2
14151,Västerbottens län,4,2,1995-12,Aspeå,31
14152,Västerbottens län,4,2,1995-12,Avasjö-Borgafjäll D,0
14153,Västerbottens län,4,2,1995-12,Blaiken D,3
14154,Västerbottens län,4,2,1995-12,Brände,0
14155,Västerbottens län,4,2,1995-12,Brännforssund,0
14156,Västerbottens län,4,2,1995-12,Bäverträsk,0
14157,Västerbottens län,4,2,1995-12,Fjällsjönäs,0
14158,Västerbottens län,4,2,1995-12,Grönliden,3
14159,Västerbottens län,4,2,1995-12,Jörn D,0
14160,Västerbottens län,4,2,1995-12,Kittelfjäll D,0
14161,Västerbottens län,4,2,1995-12,Kusmark D,0
14162,Västerbottens län,4,2,1995-12,Lövånger,2
14163,Västerbottens län,4,2,1995-12,Malkälen D,0
14164,Västerbottens län,4,2,1995-12,Malå,31
14165,Västerbottens län,4,2,1995-12,Mjölkbäcken,0
14166,Västerbottens län,4,2,1995-12,Mosekälla,23
14167,Västerbottens län,4,2,1995-12,Rusksele D,0
14168,Västerbottens län,4,2,1995-12,Sadiliden,0
14169,Västerbottens län,4,2,1995-12,Sorsele,10
14170,Västerbottens län,4,2,1995-12,Tavelsjö D,0
14171,Västerbottens län,4,2,1995-12,Vindeln-Sunnansjönäs,26
14172,Västerbottens län,4,2,1995-12,Ytterrissjö D,0
14173,Västerbottens län,4,2,1995-12,Åsele,28
14174,Västerbottens län,4,2,1996-02,Aspeå,28
14175,Västerbottens län,4,2,1996-02,Avasjö-Borgafjäll D,0
14176,Västerbottens län,4,2,1996-02,Blaiken D,2
14177,Västerbottens län,4,2,1996-02,Brände,0
14178,Västerbottens län,4,2,1996-02,Brännforssund,0
14179,Västerbottens län,4,2,1996-02,Bäverträsk,0
14180,Västerbottens län,4,2,1996-02,Fjällsjönäs,0
14181,Västerbottens län,4,2,1996-02,Grönliden,0
14182,Västerbottens län,4,2,1996-02,Kittelfjäll D,0
14183,Västerbottens län,4,2,1996-02,Kusmark D,0
14184,Västerbottens län,4,2,1996-02,Lövånger,2
14185,Västerbottens län,4,2,1996-02,Malkälen D,0
14186,Västerbottens län,4,2,1996-02,Malå,29
14187,Västerbottens län,4,2,1996-02,Mjölkbäcken,0
14188,Västerbottens län,4,2,1996-02,Mosekälla,29
14189,Västerbottens län,4,2,1996-02,Rusksele D,0
14190,Västerbottens län,4,2,1996-02,Sadiliden,0
14191,Västerbottens län,4,2,1996-02,Sorsele,7
14192,Västerbottens län,4,2,1996-02,Tavelsjö D,0
14193,Västerbottens län,4,2,1996-02,Umeå-Röbäcksdalen,0
14194,Västerbottens län,4,2,1996-02,Vindeln-Sunnansjönäs,29
14195,Västerbottens län,4,2,1996-02,Ytterrissjö D,0
14196,Västerbottens län,4,2,1996-02,Åsele,28
14197,Västerbottens län,5,2,1998-02,Aspeå,28
14198,Västerbottens län,5,2,1998-02,Avasjö-Borgafjäll D,2
14199,Västerbottens län,5,2,1998-02,Brände,2
14200,Västerbottens län,5,2,1998-02,Brännforssund,0
14201,Västerbottens län,5,2,1998-02,Bäverträsk,2
14202,Västerbottens län,5,2,1998-02,Fjällsjönäs,2
14203,Västerbottens län,5,2,1998-02,Grönliden,2
14204,Västerbottens län,5,2,1998-02,Jörn D,2
14205,Västerbottens län,5,2,1998-02,Kittelfjäll D,2
14206,Västerbottens län,5,2,1998-02,Kusmark D,1
14207,Västerbottens län,5,2,1998-02,Lövånger,2
14208,Västerbottens län,5,2,1998-02,Malkälen D,2
14209,Västerbottens län,5,2,1998-02,Malå,28
14210,Västerbottens län,5,2,1998-02,Mjölkbäcken,2
14211,Västerbottens län,5,2,1998-02,Mosekälla,20
14212,Västerbottens län,5,2,1998-02,Rusksele D,2
14213,Västerbottens län,5,2,1998-02,Sadiliden,2
14214,Västerbottens län,5,2,1998-02,Sorsele,28
14215,Västerbottens län,5,2,1998-02,Tavelsjö D,3
14216,Västerbottens län,5,2,1998-02,Umeå-Röbäcksdalen,0
14217,Västerbottens län,5,2,1998-02,Vindeln-Sunnansjönäs,25
14218,Västerbottens län,5,2,1998-02,Ytterrissjö D,2
14219,Västerbottens län,5,2,1998-02,Åsele,27
14220,Västerbottens län,5,2,2001-01,Avasjö-Borgafjäll D,2
14221,Västerbottens län,5,2,2001-01,Blaiken D,2
14222,Västerbottens län,5,2,2001-01,Brände,4
14223,Västerbottens län,5,2,2001-01,Brännforssund,0
14224,Västerbottens län,5,2,2001-01,Bäverträsk,2
14225,Västerbottens län,5,2,2001-01,Grönliden,4
14226,Västerbottens län,5,2,2001-01,Jörn D,2
14227,Västerbottens län,5,2,2001-01,Kittelfjäll D,2
14228,Västerbottens län,5,2,2001-01,Kusmark D,1
14229,Västerbottens län,5,2,2001-01,Lövånger,4
14230,Västerbottens län,5,2,2001-01,Malkälen D,2
14231,Västerbottens län,5,2,2001-01,Malå,31
14232,Västerbottens län,5,2,2001-01,Mjölkbäcken,2
14233,Västerbottens län,5,2,2001-01,Mosekälla,25
14234,Västerbottens län,5,2,2001-01,Sadiliden,2
14235,Västerbottens län,5,2,2001-01,Sorsele,31
14236,Västerbottens län,5,2,2001-01,Tavelsjö D,3
14237,Västerbottens län,5,2,2001-01,Umeå-Röbäcksdalen,5
14238,Västerbottens län,5,2,2001-01,Vindeln-Sunnansjönäs,31
14239,Västerbottens län,5,2,2001-01,Vännäs D,31
14240,Västerbottens län,5,2,2001-01,Ytterrissjö D,25
14241,Västerbottens län,5,2,2001-01,Åsele,25
14242,Västerbottens län,6,2,2002-01,Avasjö-Borgafjäll D,2
14243,Västerbottens län,6,2,2002-01,Brände,1
14244,Västerbottens län,6,2,2002-01,Brännforssund,1
14245,Västerbottens län,6,2,2002-01,Bäverträsk,2
14246,Västerbottens län,6,2,2002-01,Fjällsjönäs,29
14247,Västerbottens län,6,2,2002-01,Grönliden,3
14248,Västerbottens län,6,2,2002-01,Jörn D,2
14249,Västerbottens län,6,2,2002-01,Kittelfjäll D,1
14250,Västerbottens län,6,2,2002-01,Lövånger,3
14251,Västerbottens län,6,2,2002-01,Malkälen D,2
14252,Västerbottens län,6,2,2002-01,Malå,18
14253,Västerbottens län,6,2,2002-01,Mjölkbäcken,2
14254,Västerbottens län,6,2,2002-01,Mosekälla,16
14255,Västerbottens län,6,2,2002-01,Sadiliden,2
14256,Västerbottens län,6,2,2002-01,Sorsele,31
14257,Västerbottens län,6,2,2002-01,Tavelsjö D,1
14258,Västerbottens län,6,2,2002-01,Umeå-Röbäcksdalen,1
14259,Västerbottens län,6,2,2002-01,Vindeln-Sunnansjönäs,31
14260,Västerbottens län,6,2,2002-01,Vännäs D,18
14261,Västerbottens län,6,2,2002-01,Ytterrissjö D,22
14262,Västerbottens län,6,2,2002-01,Åsele,31
14263,Västerbottens län,6,2,2002-02,Avasjö-Borgafjäll D,2
14264,Västerbottens län,6,2,2002-02,Brännforssund,1
14265,Västerbottens län,6,2,2002-02,Bäverträsk,2
14266,Västerbottens län,6,2,2002-02,Fjällsjönäs,25
14267,Västerbottens län,6,2,2002-02,Grönliden,3
14268,Västerbottens län,6,2,2002-02,Jörn D,2
14269,Västerbottens län,6,2,2002-02,Kittelfjäll D,2
14270,Västerbottens län,6,2,2002-02,Kusmark D,2
14271,Västerbottens län,6,2,2002-02,Lövånger,7
14272,Västerbottens län,6,2,2002-02,Malkälen D,2
14273,Västerbottens län,6,2,2002-02,Malå,28
14274,Västerbottens län,6,2,2002-02,Mjölkbäcken,2
14275,Västerbottens län,6,2,2002-02,Mosekälla,26
14276,Västerbottens län,6,2,2002-02,Sadiliden,2
14277,Västerbottens län,6,2,2002-02,Sorsele,28
14278,Västerbottens län,6,2,2002-02,Tavelsjö D,3
14279,Västerbottens län,6,2,2002-02,Umeå-Röbäcksdalen,4
14280,Västerbottens län,6,2,2002-02,Vindeln-Sunnansjönäs,28
14281,Västerbottens län,6,2,2002-02,Vännäs D,28
14282,Västerbottens län,6,2,2002-02,Ytterrissjö D,24
14283,Västerbottens län,6,2,2002-02,Åsele,28
14284,Västerbottens län,4,2,2003-03,Aspeå,0
14285,Västerbottens län,4,2,2003-03,Avasjö-Borgafjäll D,29
14286,Västerbottens län,4,2,2003-03,Brännforssund,0
14287,Västerbottens län,4,2,2003-03,Bäverträsk,2
14288,Västerbottens län,4,2,2003-03,Fjällsjönäs,31
14289,Västerbottens län,4,2,2003-03,Grönliden,4
14290,Västerbottens län,4,2,2003-03,Jörn D,1
14291,Västerbottens län,4,2,2003-03,Kittelfjäll D,2
14292,Västerbottens län,4,2,2003-03,Kusmark D,1
14293,Västerbottens län,4,2,2003-03,Lövånger,3
14294,Västerbottens län,4,2,2003-03,Malkälen D,1
14295,Västerbottens län,4,2,2003-03,Malå,19
14296,Västerbottens län,4,2,2003-03,Mjölkbäcken,2
14297,Västerbottens län,4,2,2003-03,Mosekälla,18
14298,Västerbottens län,4,2,2003-03,Sadiliden,2
14299,Västerbottens län,4,2,2003-03,Sorsele,31
14300,Västerbottens län,4,2,2003-03,Tavelsjö D,2
14301,Västerbottens län,4,2,2003-03,Umeå-Röbäcksdalen,4
14302,Västerbottens län,4,2,2003-03,Vindeln-Sunnansjönäs,18
14303,Västerbottens län,4,2,2003-03,Vännäs D,28
14304,Västerbottens län,4,2,2003-03,Ytterrissjö D,14
14305,Västerbottens län,4,2,2003-03,Åsele,21
14306,Västerbottens län,4,2,2004-02,Aspeå,2
14307,Västerbottens län,4,2,2004-02,Avasjö-Borgafjäll D,29
14308,Västerbottens län,4,2,2004-02,Blaiken D,2
14309,Västerbottens län,4,2,2004-02,Brände,4
14310,Västerbottens län,4,2,2004-02,Brännforssund,0
14311,Västerbottens län,4,2,2004-02,Bäverträsk,2
14312,Västerbottens län,4,2,2004-02,Fjällsjönäs,29
14313,Västerbottens län,4,2,2004-02,Grönliden,3
14314,Västerbottens län,4,2,2004-02,Holmön D,29
14315,Västerbottens län,4,2,2004-02,Jörn D,2
14316,Västerbottens län,4,2,2004-02,Kittelfjäll D,2
14317,Västerbottens län,4,2,2004-02,Kusmark D,2
14318,Västerbottens län,4,2,2004-02,Lövånger,4
14319,Västerbottens län,4,2,2004-02,Malkälen D,2
14320,Västerbottens län,4,2,2004-02,Malå,29
14321,Västerbottens län,4,2,2004-02,Mjölkbäcken,2
14322,Västerbottens län,4,2,2004-02,Mosekälla,23
14323,Västerbottens län,4,2,2004-02,Sadiliden,1
14324,Västerbottens län,4,2,2004-02,Sorsele,29
14325,Västerbottens län,4,2,2004-02,Tavelsjö D,3
14326,Västerbottens län,4,2,2004-02,Umeå-Röbäcksdalen,0
14327,Västerbottens län,4,2,2004-02,Vindeln-Sunnansjönäs,29
14328,Västerbottens län,4,2,2004-02,Vännäs D,29
14329,Västerbottens län,4,2,2004-02,Ytterrissjö D,25
14330,Västerbottens län,4,2,2004-02,Åsele,29
14331,Västerbottens län,4,2,2006-03,Aspeå,31
14332,Västerbottens län,4,2,2006-03,Avasjö-Borgafjäll D,31
14333,Västerbottens län,4,2,2006-03,Blaiken D,31
14334,Västerbottens län,4,2,2006-03,Brände,31
14335,Västerbottens län,4,2,2006-03,Brännforssund,2
14336,Västerbottens län,4,2,2006-03,Bygdsiljum D,31
14337,Västerbottens län,4,2,2006-03,Bäverträsk,31
14338,Västerbottens län,4,2,2006-03,Fjällsjönäs,31
14339,Västerbottens län,4,2,2006-03,Grönliden,31
14340,Västerbottens län,4,2,2006-03,Holmön D,31
14341,Västerbottens län,4,2,2006-03,Jörn D,31
14342,Västerbottens län,4,2,2006-03,Kittelfjäll D,20
